ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0373,thufur,thufur ,"Perennial hummocks formed in either the active layer in permafrost areas, or in the seasonally frozen ground in non-permafrost areas, during freezing of the ground (see Figure 20d).","Thufur (an Icelandic term, plural of ""thufa"") can be formed in the warmer part of the zone of discontinuous permafrost and also under conditions of maritime seasonal frost. The hummocks may be as much as 50 cm in height and 160 cm in diameter and can reform within 20 years following destruction. Growth is favoured by silty sediments, a maritime climate and reasonably good drainage.",,,,t0373,,,,https://doi.org/10.4224/20386933
http://w3id.org/permafrost/v/nrcglossary/t0374,total annual freezing index,,"The cumulative number of degree-days, calculated by adding all the negative mean daily air temperatures (?C) for a specific station during a calendar year.",,,,,t0374,,,,https://doi.org/10.4224/20386934
http://w3id.org/permafrost/v/nrcglossary/t0375,total annual thawing index,,"The cumulative number of degree-days, calculated by adding all the positive mean daily air temperatures (?C) for a specific station during a calendar year.",,,,,t0375,,,,https://doi.org/10.4224/20386935
http://w3id.org/permafrost/v/nrcglossary/t0376,total water content (of frozen ground),,The total amount of water (unfrozen water plus ice) contained in soil or rock (see Figure 3).,"When no ice is present, the total water content is usually referred to as ""water content"" or ""moisture content"". The total water content of a soil or rock sample includes free water, interfacial (adsorbed) water, and water absorbed by organic material. Water of crystallization or hydration (e.g., in gypsum) is usually not included. The total water content is normally determined in one of two ways: 1. on a dry-weight basis (gravimetric total water content), as the ratio of the mass of the water and ice in a sample to the dry mass of the sample, expressed as a percentage; or 2. on a volume basis (volumetric total water content), as the ratio of the volume of water and ice in a sample to the volume of the whole sample, expressed as a fraction (or, less commonly, as a percentage). Because of the way in which it is defined, the volumetric total water content cannot exceed unity, whereas the gravimetric total water content can greatly exceed 100 percent. During thawing of a sample of frozen ground the volumetric total water content decreases, but the gravimetric total water content remains constant.",,,,t0376,,,,https://doi.org/10.4224/20386936
http://w3id.org/permafrost/v/nrcglossary/t0377,transient talik,,A layer or body of unfrozen ground (in a permafrost area) that is gradually being eliminated by freezing (see Figure 11).,"An example is the initially noncryotic closed talik below a small lake which, upon draining of the lake, is turned into a transient, isolated talik by permafrost aggradation.",,,,t0377,,,,https://doi.org/10.4224/20386937
http://w3id.org/permafrost/v/nrcglossary/t0378,tundra,toundra ,"Treeless terrain, with a continuous cover of vegetation, found at both high latitudes and high altitudes.","Tundra vegetation comprises lichens, mosses, sedges, grasses, forbs and low shrubs, including heaths, and dwarf willows and birches. This vegetation cover occurs most widely in the zone immediately north of the boreal forest including the treeless parts of the forest-tundra ecotone adjacent to the treeline. In high altitudes, tundra occurs immediately above the forest zone, and the upper altitudinal timberline. The term ""tundra"" is used to refer to both the region and the vegetation growing in the region. It should not be used as an adjective to describe lakes, polygons or other physiographic features. Areas of discontinuous vegetation in the polar semi-desert of the High Arctic are better termed barrens. Unvegetated areas of polar desert may be caused by climatic (too cold or too dry) or edaphic (low soil nutrients or toxic substrate) factors or a combination of both.",,,,t0378,,,,https://doi.org/10.4224/20386938
http://w3id.org/permafrost/v/nrcglossary/t0379,turbic cryosol,,"A mineral soil showing marked evidence of cryoturbation, as indicated by broken horizons and displaced material.","Turbic cryosols generally occur on patterned ground. They have mean annual ground temperatures below 0�C, with permafrost within 2 m below the surface.",,,,t0379,,,,https://doi.org/10.4224/20386939
http://w3id.org/permafrost/v/nrcglossary/t0380,turf-banked (solifluction) lobe,,A solifluction lobe with its front covered by a vegetation mat.,,,,,t0380,,,,https://doi.org/10.4224/20386940
http://w3id.org/permafrost/v/nrcglossary/t0381,turf-banked (solifluction) terrace,,A solifluction terrace with its front covered by a vegetation mat.,,,,,t0381,,,,https://doi.org/10.4224/20386941
http://w3id.org/permafrost/v/nrcglossary/t0382,turf hummock,,A hummock consisting of vegetation and organic matter with or without a core of mineral soil or stones (see Figure 20c).,,,,,t0382,,,,https://doi.org/10.4224/20386942
http://w3id.org/permafrost/v/nrcglossary/t0383,two-layer permafrost,,Ground in which two layers of permafrost are separated by a layer of unfrozen ground.,"In two-layer permafrost, the lower permafrost layer may represent relict permafrost remaining from an earlier cold period, whereas the upper permafrost layer represents more recent development of epigenetic permafrost. The intervening unfrozen layer could be a hydrothermal talik or a hydrochemical talik.",,,,t0383,,,,https://doi.org/10.4224/20386943
http://w3id.org/permafrost/v/nrcglossary/t0384,two-phase thermosyphon,,"A passive heat transfer device, filled with a temperature-dependent liquid/vapour combination, installed to remove heat from the ground (see Figure 24).","A two-phase thermosyphon consists of a sealed tube with a small radiator above the ground surface, containing a working fluid that can be in either the liquid or vapour phase, depending on its temperature. These devices have no moving parts, and they require no external power for operation. When the air temperature falls below the ground temperature, the vapour condenses in the radiator section of the tube, the pressure in the tube is reduced and the liquid in the lower section starts to boil. The resulting cycle of boiling, vapour movement up the tube, condensation, and return of the condensate by gravity flow is an effective way of transferring heat up the tube, thus cooling the ground.",,,,t0384,,,,https://doi.org/10.4224/20386944
http://w3id.org/permafrost/v/nrcglossary/t0385,unfrozen ground,sol non gel� ,Soil or rock that does not contain any ice.,"Unfrozen ground can be cryotic (T ? 0�C) if freezing-point depression prevents freezing of the pore water (see Figures 2 and 3), or if no water is available to freeze (e.g., in dry permafrost). It should not be called thawed ground, unless it is known that the ground has previously contained ice.",,,,t0385,,,,https://doi.org/10.4224/20386945
http://w3id.org/permafrost/v/nrcglossary/t0386,unfrozen water content,,The amount of unfrozen (liquid) water contained in frozen soil or rock (see Figure 3).,"The unfrozen water content can include free water that can be moved by gravity, and/or interfacial (adsorbed) water that cannot be moved by gravity. The main factors controlling the unfrozen water content in frozen ground (or in partially frozen ground) are temperature, specific surface area of mineral particles, mineral type, pore size distribution, dissolved-solids content of the pore water, and kind of exchangeable ions. The unfrozen water content at temperatures below 0�C is highest in clays and decreases with decreasing temperature, clay content, and dissolved-solids content, and with increasing particle size. Unfrozen water content, like total water content, can be determined either gravimetrically or volumetrically.",,liquid water content,,t0386,,,,https://doi.org/10.4224/20386946
